vx(m/s),vy(m/s),yaw_rate(rad/s),steering(rad),throttle(%),brake(%)
12.89588737,-0.48577023,-0.38719687,-0.20257175957001716,0.34125796,0.0
12.8978529,-0.53970146,-0.43128663,-0.2074068824833965,0.34125796,0.0
12.8996067,-0.58797717,-0.47192082,-0.21102125713687092,0.34125796,0.0
12.90126896,-0.63106608,-0.50923741,-0.2120026305329021,0.34125796,0.0
12.90313911,-0.66903996,-0.5432061,-0.20944143587118022,0.34125796,0.0
12.9080801,-0.73073936,-0.60104233,-0.2017339987163392,0.34125796,0.0
12.91646671,-0.77275443,-0.64375657,-0.1848350860169844,0.34125796,0.0
12.92190838,-0.78764415,-0.65981513,-0.16288560054261123,0.34125796,0.0
12.94112206,-0.78365302,-0.6665234,-0.1388776366782196,0.34125796,0.0
12.94112206,-0.78365302,-0.6665234,-0.1388776366782196,0.34125796,0.0
12.96913147,-0.74118268,-0.63800246,-0.1136010429604364,0.34125796,0.0
12.98361015,-0.72451675,-0.62055248,-0.09327923935801677,0.34125796,0.0
13.02644253,-0.58429027,-0.50939274,-0.07314892426599552,0.34125796,0.0
13.06467056,-0.48815334,-0.41184747,-0.05730318117296301,0.34125796,0.0
13.08157158,-0.46286011,-0.3794654,-0.0437313765006551,0.34125796,0.0
13.11855507,-0.33201087,-0.27263248,-0.032648929603509506,0.34125796,0.0
13.15103436,-0.25259113,-0.20259447,-0.026664890124069567,0.34125796,0.0
13.16612434,-0.23141897,-0.1814094,-0.02570744432663069,0.34125796,0.0
13.16612434,-0.23141897,-0.1814094,-0.02570744432663069,0.34125796,0.0
13.196208,-0.15602314,-0.12502146,-0.026688825511734588,0.34125796,0.0
13.22438908,-0.12834072,-0.10285574,-0.02728722945967858,0.34125796,0.0
13.23809528,-0.12110376,-0.09884089,-0.02652127238900122,0.34125796,0.0
13.26488686,-0.11892474,-0.0999263,-0.024654251569453493,0.34125796,0.0
13.29134941,-0.11792064,-0.09955661,-0.02340957030187791,0.34125796,0.0
13.30447197,-0.11892402,-0.09897783,-0.023146272815763782,0.34125796,0.0
13.33078575,-0.11205375,-0.09105956,-0.024630313585430913,0.34125796,0.0
13.35679817,-0.11055839,-0.08755083,-0.02745478258241195,0.34125796,0.0
13.36972046,-0.11005318,-0.08695047,-0.030327122571086138,0.34125796,0.0
13.39510345,-0.12117195,-0.09596932,-0.033319142310806106,0.34125796,0.0
13.39510345,-0.12117195,-0.09596932,-0.033319142310806106,0.34125796,0.0
13.42024612,-0.13191795,-0.10638964,-0.03667020649637851,0.34125796,0.0
13.43281078,-0.13473094,-0.11021322,-0.03925531079855288,0.34125796,0.0
13.46182442,-0.15524501,-0.12606654,-0.04083510112431589,0.34125796,0.0
13.5073719,-0.16764998,-0.13642001,-0.041361693716549706,0.34125796,0.0
13.53499126,-0.17150062,-0.13978934,-0.04138562910421472,0.34125796,0.0
13.59658146,-0.18188542,-0.14679313,-0.04121807836147579,0.34125796,0.0
13.59658146,-0.18188542,-0.14679313,-0.04121807836147579,0.34125796,0.0
13.66419792,-0.18636638,-0.14957677,-0.040499992282491584,0.34125796,0.0
13.6994772,-0.187635,-0.15017769,-0.03975797038311611,0.34125796,0.0
13.77202606,-0.18711287,-0.14958374,-0.039710099607786084,0.34125796,0.0
13.84622955,-0.18497434,-0.14791787,-0.04540690340072617,0.34125796,0.0
13.88366604,-0.18418849,-0.1472398,-0.0626170077287432,0.34125796,0.0
13.9583559,-0.19381627,-0.15447766,-0.09387764590231833,0.34125796,0.0
14.03137493,-0.22738962,-0.18250971,-0.13188827283693808,0.34125796,0.0
14.0676136,-0.24196553,-0.20058708,-0.17088028355301926,0.34125796,0.0
14.13040352,-0.33503467,-0.27834606,-0.21367815224025805,0.34125796,0.0
14.18642426,-0.4188914,-0.35502139,-0.25841484293368766,0.34125796,0.0
14.21274471,-0.45700163,-0.38874447,-0.29936963159812197,0.34125796,0.0
14.24774075,-0.53652,-0.45632201,-0.33716481905653295,0.34125796,0.0
14.27491093,-0.60146058,-0.51469791,-0.3659839912174994,0.34125796,0.0
14.28656483,-0.62883711,-0.54058069,-0.3882206708366514,0.34125796,0.0
14.29637623,-0.67315018,-0.58366066,-0.4008350580550905,0.34125796,0.0
14.2980566,-0.7060411,-0.61799634,-0.4053829145584055,0.34125796,0.0
14.29692078,-0.71914363,-0.63282478,-0.40289354683053924,0.34125796,0.0
14.2902813,-0.73838854,-0.65744299,-0.39468344489841983,0.34125796,0.0
14.28265953,-0.75300384,-0.67870277,-0.38058506061566594,0.34125796,0.0
14.27891254,-0.75885391,-0.68823439,-0.3623935519516901,0.34125796,0.0
14.27470207,-0.77004385,-0.70715755,-0.34085099987300227,0.34125796,0.0
14.27390575,-0.77890873,-0.72350973,-0.2952765483258948,0.34125796,0.0
14.27660561,-0.78648806,-0.73644614,-0.258055811469623,0.34125796,0.0
14.28483486,-0.78956938,-0.74168515,-0.21061433412661573,0.34125796,0.0
14.29464722,-0.79187632,-0.74545258,-0.1826329433738246,0.34125796,0.0
14.33076668,-0.77806425,-0.73858303,-0.12123668412134951,0.34125796,0.0
14.35510635,-0.75510168,-0.72148472,-0.08784573045483324,0.34125796,0.0
14.37983418,-0.70635271,-0.68290848,-0.017712762614401467,0.34125796,0.0
14.40460396,-0.61946011,-0.61123484,0.01886169822041751,0.34125796,0.0
14.45620918,-0.21238279,-0.20810339,0.12003987124910952,0.34125796,0.0
14.46206856,-0.10826063,-0.08940705,0.14859572255674383,0.34125796,0.0
14.46381187,-0.00729609,0.01180552,0.1953191162007613,0.34125796,0.0
14.46218395,0.09104681,0.09725247,0.21442017154327597,0.33729056,0.0
14.43892097,0.34547186,0.29372773,0.2544893078078418,0.31348613,0.0
14.42744064,0.41382933,0.34695306,0.27157974515023775,0.29364911,0.0
14.41461849,0.4746151,0.39575219,0.27655846005147294,0.28569904,0.0
14.38371277,0.57458639,0.48130608,0.28084304741224386,0.26586199,0.0
14.36705494,0.61594272,0.51923257,0.28086698301627205,0.25792718,0.0
14.34974384,0.65226769,0.55431813,0.27890419468248867,0.24999237,0.0
14.33187675,0.6841023,0.58677703,0.2705026092163228,0.23809016,0.0
14.31368446,0.71191692,0.61667687,0.2636089975274947,0.23015533,0.0
14.2776804,0.75790191,0.66990387,0.24733240620560912,0.21031831,0.0
14.26032639,0.7765739,0.69336796,0.23742282640760826,0.19840083,0.0
14.24367237,0.79265499,0.7148599,0.21643083065238944,0.1745964,0.0
14.22779942,0.80640483,0.73445195,0.20431910821122867,0.15872677,0.0
14.20026016,0.826038,0.76768231,0.1797845439655305,0.13888973,0.0
14.17919636,0.82257998,0.78142524,0.1605159305239305,0.12300485,0.0
14.16925716,0.81802022,0.78336018,0.13823135914222487,0.09523301,0.0
14.16039467,0.75125152,0.74234432,0.11956114185949618,0.07142857,0.0
14.15422058,0.66252357,0.66771603,0.1012260412076645,0.04762413,0.0
14.14771175,0.64558971,0.63934761,0.08655317559920693,0.03967406,0.0
14.14393425,0.50761056,0.50844872,0.07300530653092717,0.03967406,0.0
14.13074207,0.43991423,0.41489646,0.06254520134938502,0.03570666,0.0
14.12134743,0.43308571,0.38906601,0.05452658814402713,0.03570666,0.0
14.10634518,0.33530909,0.29614413,0.04935637413060014,0.03570666,0.0
14.08705616,0.28972268,0.24605979,0.04555052632850966,0.03570666,0.0
14.07639027,0.28295931,0.23428223,0.04128988474083397,0.03570666,0.0
14.05592442,0.23805198,0.19921488,0.03322339794742535,0.03570666,0.0
14.03446484,0.21259609,0.17866905,0.021973400307540813,0.03570666,0.0
14.02340984,0.20941019,0.17341633,0.007492020180397814,0.03570666,0.0
14.00306511,0.13341478,0.1141353,-0.007420211204682074,0.03570666,0.0
13.98167801,0.06983238,0.05808559,-0.02123137992270725,0.03570666,0.0
13.97078323,0.06177679,0.04066306,-0.02960903627573881,0.03570666,0.0
13.94726276,-0.05320102,-0.04900615,-0.03372605753198859,0.03570666,0.0
13.92354298,-0.11383155,-0.10017804,-0.03418084374486423,0.03570666,0.0
13.92354298,-0.11383155,-0.10017804,-0.03418084374486423,0.03570666,0.0
13.91201878,-0.12756801,-0.11292926,-0.0325292496361006,0.03570666,0.0
13.88877678,-0.16261622,-0.13473096,-0.030231378207705387,0.03570666,0.0
13.86655235,-0.16721195,-0.13447428,-0.028077122134384083,0.04365673,0.0
13.85551262,-0.16899884,-0.1330799,-0.025946803828722238,0.04365673,0.0
13.85551262,-0.16899884,-0.1330799,-0.025946803828722238,0.04365673,0.0
13.83424091,-0.1515055,-0.11864923,-0.023720741159679638,0.04365673,0.0
13.81334877,-0.1379844,-0.10871549,-0.021901591331825076,0.04365673,0.0
13.81334877,-0.1379844,-0.10871549,-0.021901591331825076,0.04365673,0.0
13.80291367,-0.13526762,-0.10617893,-0.020968081138414342,0.04365673,0.0
13.78241444,-0.11519963,-0.09259989,-0.02065691136242827,0.04365673,0.0
13.78241444,-0.11519963,-0.09259989,-0.02065691136242827,0.04365673,0.0
13.76177883,-0.10659274,-0.08640199,-0.020632974676584478,0.04365673,0.0
13.75143242,-0.1049923,-0.08511154,-0.020632974676584478,0.04365673,0.0
13.73076344,-0.10157683,-0.08331206,-0.020202123851373852,0.04365673,0.0
13.71009541,-0.10083088,-0.08299385,-0.01859840203248217,0.04365673,0.0
13.69977283,-0.10086006,-0.08292665,-0.016324464693573185,0.04365673,0.0
13.6792984,-0.09380639,-0.07727017,-0.013811167852572657,0.04365673,0.0
13.6792984,-0.09380639,-0.07727017,-0.013811167852572657,0.04365673,0.0
13.65891457,-0.08481371,-0.06912255,-0.011489359738333645,0.04365673,0.0
13.6486969,-0.08440825,-0.06668277,-0.009598402449305255,0.04365673,0.0
13.62850094,-0.0642404,-0.05079104,-0.008066488091587401,0.04365673,0.0
13.60822868,-0.05283272,-0.04144662,-0.006773935183229266,0.04365673,0.0
13.59807396,-0.05115521,-0.03921284,-0.005409573515518519,0.04365673,0.0
13.57784843,-0.03731459,-0.02957987,-0.004140956643914792,0.04365673,0.0
13.55762196,-0.02892452,-0.02359496,-0.0028723399886741935,0.04365673,0.0
13.54751301,-0.02799004,-0.02205727,-0.0016755316600599464,0.04365673,0.0
13.52735043,-0.01676261,-0.01384255,-0.0010292552058808787,0.04365673,0.0
13.50720692,-0.01044667,-0.00854384,-0.0010053189527633416,0.04365673,0.0
13.49714851,-0.00978184,-0.00724612,-0.0010053189527633416,0.04365673,0.0
13.47706604,-0.00555217,-0.00423083,-0.0010053189527633416,0.04365673,0.0
13.45702362,-0.00441658,-0.00377162,-0.0010053189527633416,0.04365673,0.0
13.44701958,-0.00418192,-0.00373748,-0.0008617018667843797,0.04365673,0.0
13.4270401,-0.00415152,-0.00376238,-0.0005984041643071235,0.04365673,0.0
13.40710545,-0.00370693,-0.00335126,-0.0005265956213176427,0.04365673,0.0
13.38721561,-0.00298721,-0.00254292,-0.0005265956213176427,0.04365673,0.0
13.36737061,-0.00265199,-0.00202362,-0.00026329791884038655,0.04365673,0.0
13.35746479,-0.00255322,-0.00189814,-0.00021542541260531235,0.04365673,0.0
13.34756947,-0.00191617,-0.00148718,-9.574457974388762e-05,0.04365673,0.0
13.32781315,-0.00113416,-0.00080338,0.0003111702087123304,0.04365673,0.0
13.31795216,-0.00074118,-0.00050546,0.0004308510415737551,0.04365673,0.0
13.30809784,0.00026083,0.0002038,0.0005744679111895866,0.04365673,0.0
13.29825878,0.00068116,0.00068016,0.0006223402010615305,0.04365673,0.0
13.28842831,0.00137168,0.00119132,0.0006462764541790674,0.04365673,0.0
13.26880169,0.00231576,0.00202544,0.0009335104097738609,0.04365673,0.0
13.25900364,0.00279331,0.00227811,0.0010531912426352853,0.04365673,0.0
13.24921703,0.0037446,0.00293368,0.001220744365368654,0.04365673,0.0
13.23944187,0.0039202,0.00322166,0.0013882977044651528,0.04365673,0.0
13.21992111,0.00531673,0.0042428,0.0018909570726652588,0.04365673,0.0
13.21018124,0.00601566,0.00483874,0.0024654252002179757,0.04365673,0.0
13.20044804,0.00729102,0.00581696,0.0026329781065882133,0.04365673,0.0
13.19072342,0.00915092,0.00733465,0.0027765954089303056,0.04365673,0.0
13.17130375,0.01140052,0.00948673,0.0032553185240128744,0.04365673,0.0
13.16161156,0.01239184,0.01016735,0.003422871646746243,0.04365673,0.0
13.15192795,0.01398528,0.01125522,0.003590424985842742,0.04365673,0.0
13.14225578,0.0147365,0.01195511,0.0037579781085761107,0.04365673,0.0
13.12294674,0.01686037,0.01343514,0.004499999142499066,0.04365673,0.0
13.11330986,0.01741567,0.01394671,0.00469148851834997,0.04365673,0.0
13.10367489,0.01972964,0.01551834,0.0048351056043289325,0.04365673,0.0
13.09405327,0.02030495,0.01637353,0.00485904164108334,0.04365673,0.0
13.07483864,0.02152351,0.01722843,0.005002658727062302,0.04365673,0.0
13.06524944,0.0228495,0.01809204,0.005122339559923726,0.04365673,0.0
13.0461092,0.02319914,0.01853946,0.005313828935774631,0.04365673,0.0
13.02700615,0.02427199,0.01906243,0.005768616014102793,0.04365673,0.0
13.02700615,0.02427199,0.01906243,0.005768616014102793,0.04365673,0.0
13.01747417,0.02427649,0.01926139,0.006534573084780154,0.04365673,0.0
12.99842834,0.0266079,0.02095507,0.007204786008439891,0.04365673,0.0
12.97941494,0.02970299,0.02347736,0.007922871005608439,0.04365673,0.0
12.9699297,0.02983096,0.02422521,0.008401594553417267,0.04365673,0.0
12.9699297,0.02983096,0.02422521,0.008401594553417267,0.04365673,0.0
12.95095444,0.0356904,0.02857183,0.008880317452136707,0.04365673,0.0
12.93203545,0.03863057,0.03099047,0.009335104746827997,0.04365673,0.0
12.91316319,0.04132202,0.03280311,0.009526594122678905,0.04365673,0.0
12.90375042,0.0416418,0.033258,0.009526594122678905,0.04365673,0.0
12.87554741,0.04490638,0.03569026,0.009694147245412272,0.04365673,0.0
12.86617565,0.0451619,0.03577917,0.009981380984643934,0.04365673,0.0
12.85681248,0.0452632,0.03576021,0.010244679119847453,0.04365673,0.0
12.8287611,0.04871108,0.03843011,0.011824466200163513,0.04365673,0.0
12.81941891,0.05045228,0.04004107,0.012159572661993377,0.04365673,0.0
12.8100872,0.05210264,0.04156467,0.012470743519795099,0.04365673,0.0
12.79144382,0.05592336,0.04474263,0.012638295560712815,0.04365673,0.0
12.7728653,0.05809462,0.04621237,0.012638295560712815,0.04365673,0.0
12.76359653,0.058437,0.04652542,0.012638295560712815,0.04365673,0.0
12.74509048,0.05954669,0.04711656,0.012638295560712815,0.04365673,0.0
12.73585606,0.05973513,0.0471405,0.012638295560712815,0.04365673,0.0
12.71742249,0.05979412,0.04709565,0.012638295560712815,0.04365673,0.0
12.69903088,0.05968715,0.04702897,0.012470743519795099,0.04365673,0.0
12.68067932,0.05955357,0.04699129,0.012015954926925025,0.04365673,0.0
12.67151642,0.05947842,0.04696745,0.011561168714049384,0.04365673,0.0
12.67151642,0.05947842,0.04696745,0.011561168714049384,0.04365673,0.0
12.65324974,0.05714105,0.04525794,0.010795210777919503,0.04365673,0.0
12.63502502,0.05511929,0.04346888,0.009694147245412272,0.04365673,0.0
12.62592125,0.05492961,0.04297892,0.00854521099030684,0.04365673,0.0
12.60780239,0.04774323,0.03756723,0.0071569137185679465,0.04365673,0.0
12.58970833,0.04220334,0.03306324,0.006055850186060717,0.04365673,0.0
12.58066463,0.04165384,0.03187217,0.00548138162578174,0.04365673,0.0
12.56264877,0.03157563,0.02438435,0.005289892682657094,0.04365673,0.0
12.5536356,0.03048178,0.02293173,0.005289892682657094,0.04365673,0.0
12.52664948,0.02482077,0.01934625,0.005289892682657094,0.04365673,0.0
12.50868893,0.0240504,0.01925994,0.005289892682657094,0.04365673,0.0
12.4997263,0.02370708,0.01916531,0.005289892682657094,0.04365673,0.0
12.48182106,0.02392448,0.01922508,0.005146275596678133,0.04365673,0.0
12.47288227,0.02384868,0.0191354,0.005002658727062302,0.04365673,0.0
12.46395493,0.02398472,0.01909424,0.004811169134848265,0.04365673,0.0
12.45503998,0.02360232,0.0187443,0.004523935179253473,0.04365673,0.0
12.43723488,0.02189012,0.01720151,0.0037579781085761107,0.04365673,0.0
12.41940117,0.02102703,0.0162726,0.002920212062183007,0.04365673,0.0
12.41047382,0.02086273,0.01607702,0.0021303187383881076,0.04365673,0.0
12.39275169,0.01535656,0.01190201,0.0015319145740809842,0.04365673,0.0
12.37533855,0.01152399,0.00880134,0.001244680618486191,0.04365673,0.0
12.36677933,0.01112367,0.00801594,0.0010771274957528227,0.04365673,0.0
12.34989643,0.00677146,0.00496434,0.0010771274957528227,0.04365673,0.0
12.33326721,0.00513044,0.00396246,0.0010771274957528227,0.04365673,0.0
12.33326721,0.00513044,0.00396246,0.0010771274957528227,0.04365673,0.0
12.31684017,0.0045163,0.00370848,0.0010771274957528227,0.04365673,0.0
12.30058384,0.00430104,0.0036465,0.0010771274957528227,0.04365673,0.0
12.29251194,0.00439644,0.00368564,0.0010771274957528227,0.04365673,0.0
12.27647209,0.00448887,0.00367175,0.000909574373019454,0.04365673,0.0
12.26850033,0.00463381,0.00372384,0.0007420212502860855,0.04365673,0.0
12.26055622,0.00459425,0.00367596,0.00016755312273336853,0.04365673,0.0
12.25263882,0.00416981,0.0033269,-0.00011968083286142473,0.04365673,0.0
12.23688126,0.00173022,0.00108904,-0.0006941487440510112,0.04365673,0.0
12.22903633,0.00066431,0.0001868,-0.001196808328614247,0.04365673,0.0
12.22121716,-0.00074124,-0.00089349,-0.0013404254145932093,0.04365673,0.0
12.21342278,-0.0029213,-0.00253534,-0.0015079783209634473,0.04365673,0.0
12.19792557,-0.00516754,-0.00442749,-0.0016755316600599464,0.04365673,0.0
12.19019985,-0.00615267,-0.00506724,-0.0016755316600599464,0.04365673,0.0
12.18248272,-0.00700383,-0.00559977,-0.0016755316600599464,0.04365673,0.0
12.17477322,-0.00741248,-0.00584267,-0.0016755316600599464,0.04365673,0.0
12.16706657,-0.00757898,-0.00586021,-0.0016755316600599464,0.04365673,0.0
12.15167904,-0.00787282,-0.00593966,-0.0016755316600599464,0.04365673,0.0
12.1439991,-0.00791714,-0.00595394,-0.0016755316600599464,0.04365673,0.0
12.13632679,-0.00779676,-0.00589857,-0.0016755316600599464,0.04365673,0.0
12.12866306,-0.00780514,-0.0059104,-0.0016755316600599464,0.04365673,0.0
12.11336994,-0.00765628,-0.00588104,-0.0016755316600599464,0.04365673,0.0
12.10573387,-0.00759883,-0.00588077,-0.0016755316600599464,0.04365673,0.0
12.09811115,-0.00756272,-0.00587931,-0.0016755316600599464,0.04365673,0.0
12.09049702,-0.00753132,-0.00587752,-0.0016755316600599464,0.04365673,0.0
12.07529449,-0.00750704,-0.00586492,-0.0016755316600599464,0.04365673,0.0
12.06770611,-0.00753211,-0.00588778,-0.0016755316600599464,0.04365673,0.0
12.0601263,-0.00753075,-0.00589449,-0.0016755316600599464,0.04365673,0.0
12.05255699,-0.0074801,-0.00585482,-0.0016755316600599464,0.04365673,0.0
12.02989674,-0.00750456,-0.00583079,-0.0016755316600599464,0.04365673,0.0
12.02236271,-0.00749887,-0.00584019,-0.0016755316600599464,0.04365673,0.0
12.00732231,-0.00747205,-0.00583602,-0.0016755316600599464,0.04365673,0.0
11.99231529,-0.00750073,-0.00582565,-0.0016755316600599464,0.04365673,0.0
11.98482513,-0.00749459,-0.00582645,-0.0016755316600599464,0.04365673,0.0
11.96986961,-0.00752246,-0.00583569,-0.0016755316600599464,0.04365673,0.0
11.95495224,-0.00745753,-0.00580616,-0.0016755316600599464,0.04365673,0.0
11.94006729,-0.00750743,-0.00582186,-0.00011968083286142473,0.04365673,0.0
11.92521763,-0.00744416,-0.00579253,0.008760637052001542,0.04365673,0.0
11.91780472,-0.00211875,-0.00220802,0.014840422625727274,0.04365673,0.0
11.91034794,0.0126024,0.00902157,0.023146272815763782,0.04365673,0.0
11.89510441,0.05034304,0.04148334,0.04483243743680476,0.04365673,0.0
11.87843227,0.11704212,0.09593605,0.0721196694928409,0.04365673,0.0
11.87056541,0.12727776,0.10881171,0.10400264462203061,0.04365673,0.0
11.84778023,0.25325328,0.20377485,0.14194146517729217,0.04365673,0.0
11.82254982,0.35773402,0.28339601,0.17566752530563828,0.04365673,0.0
11.79089451,0.47505379,0.37637946,0.2092020813454407,0.04365673,0.0
11.77454662,0.52631855,0.42131719,0.23718347209823185,0.04365673,0.0
11.72906303,0.65599346,0.5226593,0.2660026029338404,0.04365673,0.0
11.70631027,0.71058631,0.56798494,0.2870903817814404,0.04365673,0.0
11.6465292,0.80632162,0.64713609,0.30690952082294476,0.04365673,0.0
11.57432842,0.87588,0.70805043,0.3209839900561679,0.04365673,0.0
11.49174881,0.92365623,0.75418222,0.33077387214498316,0.04365673,0.0
11.45338631,0.94882441,0.7786836,0.33474727804615906,0.04365673,0.0
11.37318134,0.9904201,0.82343149,0.3329281437964499,0.04365673,0.0
11.332201,1.00614285,0.84176439,0.32337759546251366,0.04365673,0.0
11.24964523,1.03052783,0.8711673,0.30391750887229746,0.04365673,0.0
11.16978645,1.0454464,0.89114058,0.27744409189684405,0.04365673,0.0
11.13099861,1.05008841,0.89785391,0.24532174709649568,0.04365673,0.0
11.06747913,1.02700186,0.88628387,0.2017818694916692,0.04365673,0.0
11.01696777,0.96757269,0.84113824,0.15577656993207173,0.04365673,0.0
10.99210739,0.94421482,0.81671149,0.11218881095012186,0.04365673,0.0
10.97353077,0.72339821,0.64834815,0.05242020262967273,0.04365673,0.0
10.94442749,0.55745745,0.48466256,-0.01567818997029916,0.04365673,0.0
